Date,4GLD.DE,ADS.DE,ALV.DE,BAS.DE,BMW.DE,DBK.DE,EXHA.DE,MUV2.DE,SAP.DE,SIE.DE
2024-04-26,70.19000244140625,223.8941192626953,231.0011444091797,44.44505310058594,89.78335571289062,15.077878952026367,118.85735321044922,381.534423828125,167.4451904296875,169.9462127685547
2024-04-29,70.11000061035156,225.25164794921875,231.6971893310547,44.6544189453125,90.12088775634766,13.775483131408691,119.13174438476562,382.2725830078125,164.96238708496094,169.96536254882812
2024-04-30,69.11000061035156,219.53065490722656,231.95822143554688,44.745445251464844,86.45022583007812,13.689751625061035,118.76426696777344,380.3349304199219,163.3071746826172,168.30052185058594
2024-05-02,69.08000183105469,217.2034912109375,232.65426635742188,44.28120040893555,86.02831268310547,13.71711254119873,118.9749526977539,378.21270751953125,162.1908721923828,167.63076782226562
2024-05-03,68.44499969482422,218.17315673828125,229.8700714111328,44.66807556152344,86.49241638183594,13.915937423706055,119.28854370117188,371.47705078125,164.28875732421875,169.9462127685547
2024-05-06,69.29000091552734,218.27011108398438,234.22039794921875,45.04129409790039,86.95652770996094,14.233327865600586,119.45022583007812,382.2725830078125,165.02011108398438,171.6110382080078
2024-05-07,69.09500122070312,215.3611602783203,237.09158325195312,45.58747100830078,87.92692565917969,14.632803916931152,119.82750701904297,387.53192138671875,167.79161071777344,172.3573455810547
2024-05-08,69.3550033569336,215.74900817871094,238.04864501953125,45.068599700927734,85.3532485961914,14.592672348022461,119.49922180175781,399.89605712890625,169.81251525878906,173.73512268066406
2024-05-09,69.56999969482422,216.5247344970703,241.3073272705078,45.36899948120117,85.77516174316406,14.50146770477295,119.43553161621094,407.462158203125,171.08277893066406,176.12713623046875
2024-05-10,70.5199966430664,217.59133911132812,243.32357788085938,44.42684555053711,85.73297882080078,14.481404304504395,119.3032455444336,420.1953430175781,169.42758178710938,180.26048278808594
2024-05-13,69.51000213623047,217.59133911132812,243.8734893798828,44.64076614379883,86.87213897705078,14.412088394165039,119.36203002929688,412.90606689453125,170.02423095703125,179.85862731933594
2024-05-14,69.91500091552734,220.2094268798828,243.23193359375,44.93205642700195,87.54720306396484,14.620034217834473,119.07785034179688,412.16790771484375,168.0995635986328,177.23699951171875
2024-05-15,70.46499633789062,225.0577392578125,241.3073272705078,45.18693923950195,86.82994842529297,14.643747329711914,119.8375473022461,411.5220031738281,169.46609497070312,179.59072875976562
2024-05-16,70.41000366210938,223.3123321533203,244.0567626953125,44.67262649536133,86.4356689453125,14.461338996887207,119.74920654296875,419.27264404296875,172.23367309570312,167.4394073486328
2024-05-17,71.2750015258789,222.63150024414062,245.0648956298828,44.49056625366211,86.04139709472656,14.677234649658203,119.24364471435547,422.4097900390625,172.5065460205078,165.10482788085938
2024-05-20,71.81500244140625,221.46437072753906,245.43145751953125,44.83647537231445,85.12739562988281,14.72416877746582,119.23873138427734,422.7789001464844,174.8063507080078,165.640625
2024-05-21,71.91999816894531,221.75616455078125,244.88160705566406,44.745445251464844,84.96611022949219,14.59838581085205,119.35162353515625,425.2701416015625,175.41053771972656,166.13816833496094
2024-05-22,70.83999633789062,219.22735595703125,244.3317108154297,44.05817794799805,83.51445770263672,14.551451683044434,119.15037536621094,425.82379150390625,174.74789428710938,166.19557189941406
2024-05-23,69.6050033569336,216.7958221435547,241.94888305664062,44.09458923339844,83.08434295654297,14.592753410339355,118.76263427734375,419.9185485839844,176.73587036132812,169.5252227783203
2024-05-24,69.13999938964844,217.76841735839844,242.77369689941406,43.894325256347656,83.19186401367188,14.759839057922363,118.83625030517578,426.3774108886719,175.46902465820312,169.64004516601562
2024-05-27,69.80000305175781,216.60128784179688,243.9651336669922,44.38588333129883,83.9625015258789,14.746697425842285,119.09148406982422,426.7464599609375,175.81983947753906,171.19004821777344
2024-05-28,69.74500274658203,216.21224975585938,243.69017028808594,43.8897705078125,84.05210876464844,14.705395698547363,118.88533020019531,423.70159912109375,172.70143127441406,169.6017608642578
2024-05-29,69.54499816894531,220.8808135986328,241.8572235107422,43.00223922729492,82.27787017822266,14.395630836486816,118.45339965820312,421.856201171875,171.33712768554688,168.14744567871094
2024-05-30,69.51000213623047,225.16030883789062,243.50689697265625,43.766883850097656,82.97681427001953,14.483866691589355,118.60555267333984,419.4571838378906,164.28173828125,168.51101684570312
2024-05-31,69.05999755859375,225.16030883789062,245.8896942138672,44.06727981567383,83.49654388427734,14.292374610900879,118.68408966064453,422.5020751953125,161.72853088378906,168.64495849609375
2024-06-03,69.15499877929688,226.52195739746094,248.18087768554688,43.634891510009766,83.56822967529297,14.420036315917969,119.01785278320312,422.6866455078125,163.96987915039062,170.462890625
2024-06-04,68.74500274658203,226.03565979003906,240.11593627929688,43.10691833496094,82.47501373291016,14.104639053344727,119.33690643310547,415.950927734375,164.3012237548828,166.75051879882812
2024-06-05,69.6500015258789,225.35482788085938,240.84910583496094,42.9476203918457,81.91943359375,14.089620590209961,119.54304504394531,421.2103271484375,167.14675903320312,171.09439086914062
2024-06-06,70.17500305175781,224.8685302734375,241.8572235107422,42.765560150146484,81.99112701416016,14.328044891357422,119.20928955078125,426.9310302734375,173.18869018554688,168.09002685546875
2024-06-07,68.68000030517578,224.6739959716797,239.65769958496094,42.601707458496094,81.70438385009766,14.35808277130127,118.86570739746094,426.2851257324219,172.83786010742188,166.9036102294922
2024-06-10,68.98999786376953,223.4095916748047,237.73309326171875,42.0100212097168,81.8119125366211,14.343064308166504,118.54174041748047,424.9010925292969,172.31163024902344,166.9036102294922
2024-06-11,69.27999877929688,219.6164093017578,234.70875549316406,42.27400207519531,81.65061950683594,13.888741493225098,118.98350524902344,424.1629638671875,170.92782592773438,165.0091552734375
2024-06-12,69.15499877929688,224.09042358398438,238.008056640625,42.31041717529297,80.87998962402344,14.042686462402344,119.4988784790039,431.6367492675781,176.77484130859375,170.40548706054688
2024-06-13,68.95500183105469,221.2698516845703,234.89202880859375,41.52756118774414,79.08783721923828,13.635297775268555,119.88172912597656,425.73150634765625,173.44204711914062,163.45913696289062
2024-06-14,69.9000015258789,218.7410430908203,232.2342529296875,40.58540725708008,77.86917114257812,13.53016471862793,120.6572494506836,421.48712158203125,170.32363891601562,158.5794677734375
2024-06-17,69.36499786376953,213.09988403320312,234.25050354003906,40.817535400390625,78.9265365600586,13.747939109802246,120.20077514648438,422.7789001464844,171.27865600585938,160.83750915527344
2024-06-18,69.66000366210938,210.0847930908203,235.5335693359375,40.99959182739258,78.47850799560547,13.764835357666016,120.41674041748047,427.1155700683594,171.5125274658203,161.16282653808594
2024-06-19,69.66000366210938,209.11216735839844,236.54168701171875,40.913116455078125,79.33873748779297,13.808014869689941,120.41674041748047,425.2701416015625,171.785400390625,160.9714813232422
2024-06-20,70.6449966430664,215.1423797607422,238.28298950195312,41.454742431640625,79.19536590576172,13.838052749633789,120.21549987792969,427.9459533691406,175.11819458007812,162.98072814941406
2024-06-21,70.06999969482422,211.8354949951172,237.91641235351562,41.099727630615234,78.19176483154297,13.573345184326172,120.37256622314453,427.1155700683594,176.4435272216797,160.9331817626953
2024-06-24,69.86000061035156,214.072509765625,239.65769958496094,42.01912307739258,80.32442474365234,13.93192195892334,120.26458740234375,430.9908752441406,174.8843231201172,163.65048217773438
2024-06-25,69.66000366210938,211.9327392578125,238.46629333496094,42.24669647216797,80.86206817626953,13.768590927124023,120.32837677001953,430.0682067871094,177.08670043945312,162.25357055664062
2024-06-26,69.26000213623047,216.114990234375,237.45816040039062,41.1497917175293,78.81900787353516,13.768590927124023,120.24494934082031,429.6990966796875,181.2770538330078,161.90911865234375
2024-06-27,69.88999938964844,216.50404357910156,237.73309326171875,41.2772331237793,78.94446563720703,13.877477645874023,120.2056884765625,432.09808349609375,182.66085815429688,166.04248046875
2024-06-28,69.91500091552734,216.89308166503906,237.8247528076172,41.131587982177734,79.19536590576172,13.993874549865723,120.03878784179688,430.8985900878906,184.6878204345703,166.21470642089844
2024-07-01,69.81999969482422,213.48892211914062,240.5741729736328,40.407901763916016,79.87638092041016,14.46133804321289,119.45470428466797,430.80633544921875,180.9457244873047,169.4678192138672
2024-07-02,69.72000122070312,210.0847930908203,237.09158325195312,40.70829772949219,78.87277221679688,14.286744117736816,119.38599395751953,416.7813720703125,180.47796630859375,167.28631591796875
2024-07-03,70.30500030517578,212.1272735595703,238.28298950195312,41.195308685302734,79.24913024902344,14.778613090515137,119.572509765625,411.1529541015625,182.875244140625,169.1233673095703
2024-07-04,70.16500091552734,213.48892211914062,239.74935913085938,41.3728141784668,78.99822998046875,14.896886825561523,119.42524719238281,415.3973693847656,182.25155639648438,169.67831420898438
2024-07-05,70.86499786376953,214.26702880859375,239.10781860351562,41.07241439819336,78.58602905273438,14.70351791381836,119.85226440429688,411.1529541015625,184.259033203125,169.4678192138672
2024-07-08,70.26499938964844,212.80810546875,240.2992401123047,40.913116455078125,78.0663070678711,14.523290634155273,119.83263397216797,423.60931396484375,183.05064392089844,169.506103515625
2024-07-09,70.01000213623047,210.1820526123047,238.1913299560547,40.239498138427734,78.58602905273438,14.453828811645508,119.6854019165039,423.9783935546875,180.04917907714844,165.7745819091797
2024-07-10,70.68000030517578,215.23963928222656,240.39085388183594,39.757041931152344,80.198974609375,14.483866691589355,119.9259033203125,426.8387451171875,181.0626678466797,168.75978088378906
2024-07-11,71.63999938964844,219.6164093017578,242.04054260253906,40.15757369995117,81.5430908203125,14.376856803894043,120.33329010009766,426.2851257324219,181.70584106445312,171.17091369628906
2024-07-12,71.09500122070312,224.8685302734375,244.42337036132812,40.64912796020508,82.60045623779297,14.365592002868652,120.20077514648438,428.4996032714844,183.92770385742188,176.20367431640625
2024-07-15,71.75499725341797,225.0630340576172,243.0486602783203,39.725181579589844,80.4857177734375,14.318657875061035,120.38237762451172,428.77642822265625,182.97268676757812,173.0653839111328
2024-07-16,72.69999694824219,222.43699645996094,241.21571350097656,39.88447952270508,79.64339447021484,14.183487892150879,120.59344482421875,421.1180114746094,182.44647216796875,173.7159881591797
2024-07-17,72.52999877929688,227.1055450439453,241.03240966796875,41.06331253051758,80.37818145751953,14.290497779846191,120.71123504638672,422.87115478515625,178.58743286132812,170.69252014160156
2024-07-18,72.66999816894531,226.42471313476562,240.6658172607422,41.172550201416016,81.829833984375,14.356205940246582,120.79959106445312,421.2103271484375,175.97576904296875,163.1529541015625
2024-07-19,71.0250015258789,220.8808135986328,237.73309326171875,40.139366149902344,80.1810531616211,14.089620590209961,120.47563934326172,410.2302551269531,176.872314453125,163.076416015625
2024-07-22,70.54499816894531,222.43699645996094,240.39085388183594,40.7993278503418,81.47140502929688,14.521413803100586,120.28421020507812,416.135498046875,178.93824768066406,165.7745819091797
2024-07-23,71.23999786376953,224.09042358398438,240.6658172607422,40.74015808105469,80.66492462158203,14.720415115356445,120.62779235839844,417.0581970214844,191.72372436523438,166.11903381347656
2024-07-24,71.94000244140625,226.2301788330078,238.008056640625,40.78112030029297,79.84053802490234,13.496373176574707,120.75049591064453,415.67413330078125,188.87818908691406,164.03321838378906
2024-07-25,70.01499938964844,222.8260498046875,237.2748565673828,40.753814697265625,79.03406524658203,13.537674903869629,121.03028869628906,414.93597412109375,190.24249267578125,161.52642822265625
2024-07-26,70.65499877929688,226.61923217773438,239.29110717773438,39.81166076660156,78.46057891845703,13.533920288085938,121.0499267578125,420.1030578613281,190.7882080078125,162.4832000732422
2024-07-29,70.55999755859375,229.34254455566406,237.18319702148438,39.14259719848633,77.58242797851562,13.44192886352539,121.2658920288086,416.4122619628906,187.962158203125,160.5887451171875
2024-07-30,71.04000091552734,230.1206512451172,240.0242919921875,38.933231353759766,77.74372100830078,13.717902183532715,121.4327621459961,421.856201171875,187.12408447265625,161.22023010253906
2024-07-31,71.9800033569336,224.96578979492188,239.0161590576172,39.23362350463867,76.90140533447266,13.550816535949707,121.69290924072266,420.3798828125,190.04757690429688,162.10049438476562
2024-08-01,72.9800033569336,219.3246307373047,232.6925048828125,38.523597717285156,74.55368041992188,13.135919570922852,122.0315933227539,408.4771423339844,186.57835388183594,157.43130493164062
2024-08-02,71.43000030517578,212.71083068847656,230.30967712402344,38.02293395996094,73.53215026855469,12.366199493408203,122.58132934570312,402.5718688964844,181.4134979248047,150.98251342773438
2024-08-05,70.45500183105469,209.01490783691406,224.994140625,37.176361083984375,71.52494049072266,12.048925399780273,122.48314666748047,393.8985290527344,176.5994415283203,148.4374237060547
2024-08-06,70.19499969482422,207.36146545410156,224.16929626464844,37.203670501708984,71.27404022216797,12.050802230834961,122.37517547607422,393.8062744140625,180.6728515625,147.3466796875
2024-08-07,70.45500183105469,210.76560974121094,228.38507080078125,37.87273406982422,72.04466247558594,12.23853874206543,122.10521697998047,401.7414245605469,183.18707275390625,149.202880859375
